PRODUCT,NPI,DESCRIPTION,PRIORITY
PROLIA,1124028972,340B SETTING,2
MVASI,1124038369,340B SETTING,2
NEUPOGEN,1124038369,340B SETTING,2
PROLIA,1124038369,340B SETTING,2
KANJINTI,1124048905,340B SETTING,2
NEULASTA,1124048905,340B SETTING,2
MVASI,1124052279,340B SETTING,2
NEULASTA,1124052279,340B SETTING,2
PROLIA,1124052279,340B SETTING,2
KANJINTI,1124053467,340B SETTING,2
PROLIA,1124053467,340B SETTING,2
PROLIA,1124056338,340B SETTING,2
PROLIA,1124056528,340B SETTING,2
RIABNI,1124056528,340B SETTING,2
AVSOLA,1124056551,340B SETTING,2
KANJINTI,1124056551,340B SETTING,2
NEULASTA,1124056551,340B SETTING,2
PROLIA,1124056551,340B SETTING,2
NEUPOGEN,1124060595,340B SETTING,2
ARANESP,1124063573,340B SETTING,2
PROLIA,1124063573,340B SETTING,2
PROLIA,1124066295,340B SETTING,2
MVASI,1124067848,340B SETTING,2
ARANESP,1124074042,340B SETTING,2
PROLIA,1124074042,340B SETTING,2
TEZSPIRE,1124074042,340B SETTING,2
PROLIA,1124077755,340B SETTING,2
TEZSPIRE,1124077755,340B SETTING,2
ARANESP,1124098421,340B SETTING,2
AVSOLA,1124099858,340B SETTING,2
ARANESP,1124103247,340B SETTING,2
AVSOLA,1124103247,340B SETTING,2
ENBREL,1124103247,340B SETTING,2
PROLIA,1124112768,340B SETTING,2
PROLIA,1124114921,340B SETTING,2
TEZSPIRE,1124114921,340B SETTING,2
PROLIA,1124126024,340B SETTING,2
KANJINTI,1124127378,340B SETTING,2
MVASI,1124127378,340B SETTING,2
NEULASTA,1124127378,340B SETTING,2
MVASI,1124131982,340B SETTING,2
ENBREL,1124134143,340B SETTING,2
ENBREL,1124134705,340B SETTING,2
KANJINTI,1124134705,340B SETTING,2
ARANESP,1124143912,340B SETTING,2
PROLIA,1124144381,340B SETTING,2
PROLIA,1124152954,340B SETTING,2
KANJINTI,1124154331,340B SETTING,2
MVASI,1124154331,340B SETTING,2
PROLIA,1124154331,340B SETTING,2
KANJINTI,1124158720,340B SETTING,2
PROLIA,1124158720,340B SETTING,2
NEULASTA,1124164082,340B SETTING,2
ENBREL,1124177159,340B SETTING,2
MVASI,1124177159,340B SETTING,2
PROLIA,1124177191,340B SETTING,2
ARANESP,1124185707,340B SETTING,2
MVASI,1124185707,340B SETTING,2
ARANESP,1124186804,340B SETTING,2
PROLIA,1124186846,340B SETTING,2
PROLIA,1124194832,340B SETTING,2
ARANESP,1124196241,340B SETTING,2
KANJINTI,1124196241,340B SETTING,2
AVSOLA,1124202171,340B SETTING,2
PROLIA,1124203856,340B SETTING,2
EPOGEN,1124228580,340B SETTING,2
MVASI,1124228580,340B SETTING,2
NEUPOGEN,1124228580,340B SETTING,2
NEUPOGEN,1124228598,340B SETTING,2
RIABNI,1124228598,340B SETTING,2
TEZSPIRE,1124235320,340B SETTING,2
AVSOLA,1124248752,340B SETTING,2
PROLIA,1124248752,340B SETTING,2
TEZSPIRE,1124268966,340B SETTING,2
AVSOLA,1124278056,340B SETTING,2
RIABNI,1124278056,340B SETTING,2
ARANESP,1124282272,340B SETTING,2
EPOGEN,1124282652,340B SETTING,2
TEZSPIRE,1124282652,340B SETTING,2
EPOGEN,1124300876,340B SETTING,2
KANJINTI,1124300876,340B SETTING,2
NEUPOGEN,1124300876,340B SETTING,2
RIABNI,1124300876,340B SETTING,2
TEZSPIRE,1124300876,340B SETTING,2
ARANESP,1124304290,340B SETTING,2
EPOGEN,1124304852,340B SETTING,2
MVASI,1124304852,340B SETTING,2
TEZSPIRE,1124304852,340B SETTING,2
MVASI,1124306774,340B SETTING,2
NEUPOGEN,1124306840,340B SETTING,2
EPOGEN,1124307343,340B SETTING,2
NEUPOGEN,1124307343,340B SETTING,2
NEUPOGEN,1124310578,340B SETTING,2
PROLIA,1124322763,340B SETTING,2
NEULASTA,1124334248,340B SETTING,2
PROLIA,1124334248,340B SETTING,2
AVSOLA,1124337316,340B SETTING,2
EPOGEN,1124337316,340B SETTING,2
TEZSPIRE,1124337316,340B SETTING,2
PROLIA,1124355888,340B SETTING,2
ARANESP,1124360854,340B SETTING,2
ENBREL,1124360854,340B SETTING,2
KANJINTI,1124360854,340B SETTING,2
NEUPOGEN,1124360854,340B SETTING,2
TEZSPIRE,1124360854,340B SETTING,2
ARANESP,1124374822,340B SETTING,2
KANJINTI,1124374822,340B SETTING,2
NEULASTA,1124374822,340B SETTING,2
NEUPOGEN,1124374822,340B SETTING,2
PROLIA,1124374822,340B SETTING,2
PROLIA,1124376108,340B SETTING,2
PROLIA,1124380571,340B SETTING,2
PROLIA,1124392329,340B SETTING,2
TEZSPIRE,1124392329,340B SETTING,2
AVSOLA,1124402565,340B SETTING,2
MVASI,1124421524,340B SETTING,2
NEULASTA,1124421524,340B SETTING,2
EPOGEN,1124448709,340B SETTING,2
KANJINTI,1124448709,340B SETTING,2
PROLIA,1124448709,340B SETTING,2
MVASI,1124461843,340B SETTING,2
ARANESP,1124472469,340B SETTING,2
MVASI,1124472469,340B SETTING,2
NEULASTA,1124472469,340B SETTING,2
PROLIA,1124472469,340B SETTING,2
TEZSPIRE,1124472469,340B SETTING,2
ARANESP,1124474440,340B SETTING,2
KANJINTI,1124474440,340B SETTING,2
NEUPOGEN,1124474440,340B SETTING,2
NEUPOGEN,1124490024,340B SETTING,2
PROLIA,1124490024,340B SETTING,2
ARANESP,1124497912,340B SETTING,2
PROLIA,1124502182,340B SETTING,2
ENBREL,1124550280,340B SETTING,2
KANJINTI,1124550280,340B SETTING,2
MVASI,1124550280,340B SETTING,2
ENBREL,1124561428,340B SETTING,2
MVASI,1124561428,340B SETTING,2
ENBREL,1124565098,340B SETTING,2
NEUPOGEN,1124565098,340B SETTING,2
AVSOLA,1124580691,340B SETTING,2
EPOGEN,1124580691,340B SETTING,2
NEUPOGEN,1124580691,340B SETTING,2
NEULASTA,1124641022,340B SETTING,2
EPOGEN,1124654512,340B SETTING,2
PROLIA,1124654512,340B SETTING,2
PROLIA,1124661624,340B SETTING,2
EPOGEN,1124672662,340B SETTING,2
KANJINTI,1124672662,340B SETTING,2
MVASI,1124732110,340B SETTING,2
TEZSPIRE,1124732110,340B SETTING,2
TEZSPIRE,1124754759,340B SETTING,2
PROLIA,1124781828,340B SETTING,2
AVSOLA,1124794979,340B SETTING,2
TEZSPIRE,1124794979,340B SETTING,2
ENBREL,1134102080,340B SETTING,2
NEUPOGEN,1134102080,340B SETTING,2
PROLIA,1134102080,340B SETTING,2
TEZSPIRE,1134102189,340B SETTING,2
ARANESP,1134103369,340B SETTING,2
NEULASTA,1134103369,340B SETTING,2
PROLIA,1134103369,340B SETTING,2
NEULASTA,1134109697,340B SETTING,2
ARANESP,1134114077,340B SETTING,2
NEULASTA,1134114077,340B SETTING,2
PROLIA,1134114077,340B SETTING,2
KANJINTI,1134116940,340B SETTING,2
NEULASTA,1134119316,340B SETTING,2
PROLIA,1134121817,340B SETTING,2
KANJINTI,1134130537,340B SETTING,2
ARANESP,1134130644,340B SETTING,2
EPOGEN,1134130644,340B SETTING,2
NEULASTA,1134130644,340B SETTING,2
ARANESP,1134134877,340B SETTING,2
MVASI,1134134877,340B SETTING,2
PROLIA,1134134877,340B SETTING,2
AVSOLA,1134139744,340B SETTING,2
MVASI,1134139744,340B SETTING,2
NEULASTA,1134139744,340B SETTING,2
ENBREL,1134141906,340B SETTING,2
MVASI,1134141906,340B SETTING,2
PROLIA,1134146939,340B SETTING,2
TEZSPIRE,1134146939,340B SETTING,2
PROLIA,1134166812,340B SETTING,2
ARANESP,1134168263,340B SETTING,2
AVSOLA,1134168263,340B SETTING,2
NEULASTA,1134168263,340B SETTING,2
EPOGEN,1134170574,340B SETTING,2
NEUPOGEN,1134170574,340B SETTING,2
KANJINTI,1134172000,340B SETTING,2
MVASI,1134172000,340B SETTING,2
RIABNI,1134172000,340B SETTING,2
KANJINTI,1134173461,340B SETTING,2
MVASI,1134173461,340B SETTING,2
ARANESP,1134176472,340B SETTING,2
ENBREL,1134176472,340B SETTING,2
MVASI,1134176472,340B SETTING,2
NEULASTA,1134176472,340B SETTING,2
RIABNI,1134176472,340B SETTING,2
NEULASTA,1134176480,340B SETTING,2
NEUPOGEN,1134176480,340B SETTING,2
ARANESP,1134178023,340B SETTING,2
ENBREL,1134178023,340B SETTING,2
KANJINTI,1134178023,340B SETTING,2
TEZSPIRE,1134178023,340B SETTING,2
ARANESP,1134178957,340B SETTING,2
ARANESP,1134178999,340B SETTING,2
PROLIA,1134178999,340B SETTING,2
PROLIA,1134185903,340B SETTING,2
MVASI,1134187479,340B SETTING,2
EPOGEN,1134187834,340B SETTING,2
KANJINTI,1134187834,340B SETTING,2
MVASI,1134187834,340B SETTING,2
NEULASTA,1134187834,340B SETTING,2
PROLIA,1134187875,340B SETTING,2
AVSOLA,1134194038,340B SETTING,2
ENBREL,1134194038,340B SETTING,2
ARANESP,1134199375,340B SETTING,2
TEZSPIRE,1134199375,340B SETTING,2
ARANESP,1134211717,340B SETTING,2
AVSOLA,1134211717,340B SETTING,2
ENBREL,1134211717,340B SETTING,2
KANJINTI,1134211717,340B SETTING,2
NEULASTA,1134211717,340B SETTING,2
MVASI,1134220031,340B SETTING,2
ARANESP,1134238199,340B SETTING,2
NEUPOGEN,1134238199,340B SETTING,2
TEZSPIRE,1134238199,340B SETTING,2
ARANESP,1134252828,340B SETTING,2
NEULASTA,1134252828,340B SETTING,2
RIABNI,1134252828,340B SETTING,2
PROLIA,1134267164,340B SETTING,2
PROLIA,1134273071,340B SETTING,2
EPOGEN,1134280647,340B SETTING,2
PROLIA,1134280647,340B SETTING,2
TEZSPIRE,1134280647,340B SETTING,2
PROLIA,1134286537,340B SETTING,2
ARANESP,1134296312,340B SETTING,2
AVSOLA,1134296312,340B SETTING,2
ENBREL,1134296312,340B SETTING,2
KANJINTI,1134301021,340B SETTING,2
MVASI,1134301021,340B SETTING,2
NEULASTA,1134301021,340B SETTING,2
NEUPOGEN,1134301021,340B SETTING,2
PROLIA,1134304231,340B SETTING,2
KANJINTI,1134327711,340B SETTING,2
NEULASTA,1134327711,340B SETTING,2
MVASI,1134335581,340B SETTING,2
KANJINTI,1134345838,340B SETTING,2
MVASI,1134345838,340B SETTING,2
NEULASTA,1134345838,340B SETTING,2
NEUPOGEN,1134345838,340B SETTING,2
PROLIA,1134345838,340B SETTING,2
NEULASTA,1134350531,340B SETTING,2
TEZSPIRE,1134350531,340B SETTING,2
ARANESP,1134358955,340B SETTING,2
ENBREL,1134358955,340B SETTING,2
KANJINTI,1134358955,340B SETTING,2
PROLIA,1134358955,340B SETTING,2
PROLIA,1134370950,340B SETTING,2
TEZSPIRE,1134370950,340B SETTING,2
ARANESP,1134371628,340B SETTING,2
ARANESP,1134381676,340B SETTING,2
NEULASTA,1134393358,340B SETTING,2
PROLIA,1134394190,340B SETTING,2
NEULASTA,1134396963,340B SETTING,2
PROLIA,1134396963,340B SETTING,2
KANJINTI,1134405087,340B SETTING,2
MVASI,1134405087,340B SETTING,2
TEZSPIRE,1134405087,340B SETTING,2
EPOGEN,1134420201,340B SETTING,2
TEZSPIRE,1134433923,340B SETTING,2
ARANESP,1134450422,340B SETTING,2
KANJINTI,1134450422,340B SETTING,2
KANJINTI,1134451578,340B SETTING,2
MVASI,1134453137,340B SETTING,2
NEULASTA,1134453137,340B SETTING,2
RIABNI,1134453137,340B SETTING,2
TEZSPIRE,1134453137,340B SETTING,2
ENBREL,1134460116,340B SETTING,2
ARANESP,1134467152,340B SETTING,2
PROLIA,1134467152,340B SETTING,2
ARANESP,1134472087,340B SETTING,2
RIABNI,1134472087,340B SETTING,2
AVSOLA,1134474984,340B SETTING,2
NEULASTA,1134474984,340B SETTING,2
AVSOLA,1134492549,340B SETTING,2
ENBREL,1134492549,340B SETTING,2
MVASI,1134510514,340B SETTING,2
PROLIA,1134510514,340B SETTING,2
PROLIA,1134515067,340B SETTING,2
ENBREL,1134517394,340B SETTING,2
MVASI,1134517394,340B SETTING,2
NEULASTA,1134517394,340B SETTING,2
KANJINTI,1134558398,340B SETTING,2
MVASI,1134558398,340B SETTING,2
NEULASTA,1134558398,340B SETTING,2
NEUPOGEN,1134558398,340B SETTING,2
PROLIA,1134558398,340B SETTING,2
NEUPOGEN,1134560824,340B SETTING,2
ARANESP,1134594427,340B SETTING,2
ENBREL,1134594427,340B SETTING,2
KANJINTI,1134594427,340B SETTING,2
NEUPOGEN,1134594427,340B SETTING,2
PROLIA,1134594427,340B SETTING,2
PROLIA,1134643083,340B SETTING,2
ARANESP,1134654684,340B SETTING,2
ARANESP,1134666092,340B SETTING,2
MVASI,1134666092,340B SETTING,2
NEULASTA,1134666092,340B SETTING,2
ARANESP,1134666936,340B SETTING,2
NEULASTA,1134666936,340B SETTING,2
PROLIA,1134669492,340B SETTING,2
KANJINTI,1134681653,340B SETTING,2
NEULASTA,1134715022,340B SETTING,2
PROLIA,1134715022,340B SETTING,2
PROLIA,1134718786,340B SETTING,2
KANJINTI,1134756539,340B SETTING,2
TEZSPIRE,1134756539,340B SETTING,2
ARANESP,1134765712,340B SETTING,2
ENBREL,1134765712,340B SETTING,2
MVASI,1134765712,340B SETTING,2
NEUPOGEN,1134765712,340B SETTING,2
PROLIA,1134765712,340B SETTING,2
TEZSPIRE,1134765712,340B SETTING,2
MVASI,1134830953,340B SETTING,2
PROLIA,1134830953,340B SETTING,2
EPOGEN,1144201773,340B SETTING,2
KANJINTI,1144201773,340B SETTING,2
MVASI,1144201773,340B SETTING,2
ARANESP,1144207937,340B SETTING,2
MVASI,1144224676,340B SETTING,2
ARANESP,1144227695,340B SETTING,2
MVASI,1144227695,340B SETTING,2
PROLIA,1144227695,340B SETTING,2
ARANESP,1144228305,340B SETTING,2
KANJINTI,1144228305,340B SETTING,2
MVASI,1144228305,340B SETTING,2
PROLIA,1144228305,340B SETTING,2
TEZSPIRE,1144228305,340B SETTING,2
ENBREL,1144228446,340B SETTING,2
EPOGEN,1144228446,340B SETTING,2
PROLIA,1144228446,340B SETTING,2
PROLIA,1144228487,340B SETTING,2
TEZSPIRE,1144230277,340B SETTING,2
KANJINTI,1144234527,340B SETTING,2
KANJINTI,1144235805,340B SETTING,2
ARANESP,1144241191,340B SETTING,2
TEZSPIRE,1144241191,340B SETTING,2
AVSOLA,1144241498,340B SETTING,2
NEULASTA,1144241498,340B SETTING,2
AVSOLA,1144243197,340B SETTING,2
PROLIA,1144243197,340B SETTING,2
PROLIA,1144245721,340B SETTING,2
MVASI,1144256363,340B SETTING,2
NEULASTA,1144256363,340B SETTING,2
ARANESP,1144257064,340B SETTING,2
ENBREL,1144257064,340B SETTING,2
MVASI,1144257064,340B SETTING,2
NEULASTA,1144257064,340B SETTING,2
AVSOLA,1144257593,340B SETTING,2
MVASI,1144257593,340B SETTING,2
ARANESP,1144259896,340B SETTING,2
PROLIA,1144259896,340B SETTING,2
ARANESP,1144260001,340B SETTING,2
NEUPOGEN,1144260001,340B SETTING,2
KANJINTI,1144261728,340B SETTING,2
NEULASTA,1144261728,340B SETTING,2
PROLIA,1144261728,340B SETTING,2
TEZSPIRE,1144261728,340B SETTING,2
AVSOLA,1144266024,340B SETTING,2
ENBREL,1144266024,340B SETTING,2
KANJINTI,1144266024,340B SETTING,2
NEULASTA,1144266024,340B SETTING,2
PROLIA,1144266024,340B SETTING,2
AVSOLA,1144268780,340B SETTING,2
ENBREL,1144268780,340B SETTING,2
NEULASTA,1144268780,340B SETTING,2
PROLIA,1144270315,340B SETTING,2
PROLIA,1144274622,340B SETTING,2
KANJINTI,1144278433,340B SETTING,2
NEULASTA,1144278433,340B SETTING,2
NEUPOGEN,1144286402,340B SETTING,2
PROLIA,1144286402,340B SETTING,2
AVSOLA,1144287756,340B SETTING,2
AVSOLA,1144292244,340B SETTING,2
PROLIA,1144292244,340B SETTING,2
ARANESP,1144295882,340B SETTING,2
AVSOLA,1144295882,340B SETTING,2
PROLIA,1144298514,340B SETTING,2
ARANESP,1144309188,340B SETTING,2
MVASI,1144309188,340B SETTING,2
RIABNI,1144309188,340B SETTING,2
PROLIA,1144324740,340B SETTING,2
KANJINTI,1144334483,340B SETTING,2
PROLIA,1144334483,340B SETTING,2
KANJINTI,1144348228,340B SETTING,2
MVASI,1144348228,340B SETTING,2
PROLIA,1144348228,340B SETTING,2
MVASI,1144358367,340B SETTING,2
ENBREL,1144372665,340B SETTING,2
AVSOLA,1144374471,340B SETTING,2
KANJINTI,1144374471,340B SETTING,2
MVASI,1144374471,340B SETTING,2
ARANESP,1144384082,340B SETTING,2
NEUPOGEN,1144384082,340B SETTING,2
KANJINTI,1144392853,340B SETTING,2
PROLIA,1144392853,340B SETTING,2
EPOGEN,1144396979,340B SETTING,2
TEZSPIRE,1144396979,340B SETTING,2
ARANESP,1144401464,340B SETTING,2
KANJINTI,1144401464,340B SETTING,2
NEUPOGEN,1144401464,340B SETTING,2
PROLIA,1144401464,340B SETTING,2
RIABNI,1144401464,340B SETTING,2
ARANESP,1144414228,340B SETTING,2
MVASI,1144414228,340B SETTING,2
AVSOLA,1144419052,340B SETTING,2
KANJINTI,1144419052,340B SETTING,2
PROLIA,1144419052,340B SETTING,2
PROLIA,1144454059,340B SETTING,2
TEZSPIRE,1144454059,340B SETTING,2
EPOGEN,1144455494,340B SETTING,2
ARANESP,1144462524,340B SETTING,2
EPOGEN,1144462524,340B SETTING,2
KANJINTI,1144462524,340B SETTING,2
MVASI,1144462524,340B SETTING,2
NEUPOGEN,1144462524,340B SETTING,2
PROLIA,1144462524,340B SETTING,2
RIABNI,1144462524,340B SETTING,2
MVASI,1144471715,340B SETTING,2
PROLIA,1144473356,340B SETTING,2
PROLIA,1144487885,340B SETTING,2
EPOGEN,1144490095,340B SETTING,2
NEUPOGEN,1144490095,340B SETTING,2
TEZSPIRE,1144490814,340B SETTING,2
KANJINTI,1144498544,340B SETTING,2
MVASI,1144498544,340B SETTING,2
NEUPOGEN,1144498544,340B SETTING,2
TEZSPIRE,1144498544,340B SETTING,2
PROLIA,1144500596,340B SETTING,2
PROLIA,1144523911,340B SETTING,2
ARANESP,1144544792,340B SETTING,2
NEULASTA,1144544792,340B SETTING,2
TEZSPIRE,1144544792,340B SETTING,2
PROLIA,1144551508,340B SETTING,2
MVASI,1144557927,340B SETTING,2
PROLIA,1144557927,340B SETTING,2
ARANESP,1144573601,340B SETTING,2
PROLIA,1144573601,340B SETTING,2
KANJINTI,1144585357,340B SETTING,2
NEULASTA,1144585357,340B SETTING,2
AVSOLA,1144595992,340B SETTING,2
NEULASTA,1144595992,340B SETTING,2
KANJINTI,1144630732,340B SETTING,2
NEULASTA,1144630732,340B SETTING,2
TEZSPIRE,1144630732,340B SETTING,2
NEULASTA,1144634270,340B SETTING,2
NEUPOGEN,1144634270,340B SETTING,2
ARANESP,1144640665,340B SETTING,2
ENBREL,1144640665,340B SETTING,2
PROLIA,1144646415,340B SETTING,2
ENBREL,1144658972,340B SETTING,2
KANJINTI,1144658972,340B SETTING,2
NEULASTA,1144658972,340B SETTING,2
NEULASTA,1144668377,340B SETTING,2
ARANESP,1144684994,340B SETTING,2
AVSOLA,1144706615,340B SETTING,2
EPOGEN,1144706615,340B SETTING,2
KANJINTI,1144706615,340B SETTING,2
NEULASTA,1144706615,340B SETTING,2
NEUPOGEN,1144706615,340B SETTING,2
TEZSPIRE,1144706615,340B SETTING,2
PROLIA,1144720525,340B SETTING,2
NEUPOGEN,1144784448,340B SETTING,2
PROLIA,1144784448,340B SETTING,2
MVASI,1144845280,340B SETTING,2
PROLIA,1144845280,340B SETTING,2
PROLIA,1144855941,340B SETTING,2
ARANESP,1144883620,340B SETTING,2
NEULASTA,1144883620,340B SETTING,2
ENBREL,1144884636,340B SETTING,2
NEUPOGEN,1144884636,340B SETTING,2
PROLIA,1144884636,340B SETTING,2
TEZSPIRE,1144884636,340B SETTING,2
ENBREL,1144884792,340B SETTING,2
MVASI,1144884792,340B SETTING,2
NEUPOGEN,1144884792,340B SETTING,2
PROLIA,1144898610,340B SETTING,2
ARANESP,1144930082,340B SETTING,2
KANJINTI,1144930082,340B SETTING,2
PROLIA,1144954728,340B SETTING,2
PROLIA,1144979105,340B SETTING,2
MVASI,1154301661,340B SETTING,2
ENBREL,1154307205,340B SETTING,2
NEULASTA,1154307205,340B SETTING,2
PROLIA,1154307205,340B SETTING,2
PROLIA,1154307593,340B SETTING,2
AVSOLA,1154312429,340B SETTING,2
PROLIA,1154314789,340B SETTING,2
KANJINTI,1154315026,340B SETTING,2
ARANESP,1154315307,340B SETTING,2
NEULASTA,1154322428,340B SETTING,2
NEULASTA,1154326767,340B SETTING,2
NEULASTA,1154335909,340B SETTING,2
NEUPOGEN,1154342285,340B SETTING,2
KANJINTI,1154349256,340B SETTING,2
ARANESP,1154351336,340B SETTING,2
ARANESP,1154354660,340B SETTING,2
PROLIA,1154354660,340B SETTING,2
NEUPOGEN,1154355188,340B SETTING,2
KANJINTI,1154359917,340B SETTING,2
NEULASTA,1154359917,340B SETTING,2
PROLIA,1154359917,340B SETTING,2
KANJINTI,1154361590,340B SETTING,2
PROLIA,1154370195,340B SETTING,2
TEZSPIRE,1154370195,340B SETTING,2
AVSOLA,1154370393,340B SETTING,2
TEZSPIRE,1154370393,340B SETTING,2
ENBREL,1154372340,340B SETTING,2
KANJINTI,1154372340,340B SETTING,2
MVASI,1154372340,340B SETTING,2
NEULASTA,1154372340,340B SETTING,2
TEZSPIRE,1154372340,340B SETTING,2
AVSOLA,1154372944,340B SETTING,2
AVSOLA,1154373843,340B SETTING,2
MVASI,1154373843,340B SETTING,2
TEZSPIRE,1154373843,340B SETTING,2
NEUPOGEN,1154374007,340B SETTING,2
TEZSPIRE,1154374007,340B SETTING,2
EPOGEN,1154374015,340B SETTING,2
NEUPOGEN,1154374015,340B SETTING,2
PROLIA,1154374015,340B SETTING,2
NEULASTA,1154377166,340B SETTING,2
PROLIA,1154377166,340B SETTING,2
NEULASTA,1154378966,340B SETTING,2
PROLIA,1154378966,340B SETTING,2
PROLIA,1154380863,340B SETTING,2
EPOGEN,1154383925,340B SETTING,2
AVSOLA,1154388163,340B SETTING,2
NEULASTA,1154388163,340B SETTING,2
AVSOLA,1154390854,340B SETTING,2
ARANESP,1154395333,340B SETTING,2
PROLIA,1154395333,340B SETTING,2
RIABNI,1154395333,340B SETTING,2
ARANESP,1154400232,340B SETTING,2
PROLIA,1154400976,340B SETTING,2
KANJINTI,1154414563,340B SETTING,2
MVASI,1154414563,340B SETTING,2
ARANESP,1154415024,340B SETTING,2
PROLIA,1154415024,340B SETTING,2
NEULASTA,1154416360,340B SETTING,2
MVASI,1154421535,340B SETTING,2
PROLIA,1154421535,340B SETTING,2
ARANESP,1154424646,340B SETTING,2
PROLIA,1154424646,340B SETTING,2
KANJINTI,1154425601,340B SETTING,2
MVASI,1154425601,340B SETTING,2
AVSOLA,1154432458,340B SETTING,2
TEZSPIRE,1154432458,340B SETTING,2
MVASI,1154434587,340B SETTING,2
NEULASTA,1154434587,340B SETTING,2
PROLIA,1154434587,340B SETTING,2
RIABNI,1154434587,340B SETTING,2
EPOGEN,1154435824,340B SETTING,2
PROLIA,1154435824,340B SETTING,2
TEZSPIRE,1154435824,340B SETTING,2
PROLIA,1154449288,340B SETTING,2
PROLIA,1154467678,340B SETTING,2
ENBREL,1154473676,340B SETTING,2
KANJINTI,1154473676,340B SETTING,2
TEZSPIRE,1154473676,340B SETTING,2
PROLIA,1154476091,340B SETTING,2
MVASI,1154496990,340B SETTING,2
ARANESP,1154502789,340B SETTING,2
KANJINTI,1154502789,340B SETTING,2
ARANESP,1154514719,340B SETTING,2
PROLIA,1154521615,340B SETTING,2
ARANESP,1154535342,340B SETTING,2
ENBREL,1154540060,340B SETTING,2
MVASI,1154540060,340B SETTING,2
TEZSPIRE,1154540060,340B SETTING,2
ARANESP,1154549459,340B SETTING,2
KANJINTI,1154549459,340B SETTING,2
MVASI,1154549459,340B SETTING,2
AVSOLA,1154567220,340B SETTING,2
RIABNI,1154567220,340B SETTING,2
TEZSPIRE,1154567220,340B SETTING,2
ARANESP,1154572212,340B SETTING,2
KANJINTI,1154572212,340B SETTING,2
MVASI,1154572212,340B SETTING,2
NEULASTA,1154572212,340B SETTING,2
ENBREL,1154588358,340B SETTING,2
MVASI,1154588358,340B SETTING,2
NEUPOGEN,1154588358,340B SETTING,2
ENBREL,1154589158,340B SETTING,2
ARANESP,1154589455,340B SETTING,2
PROLIA,1154589455,340B SETTING,2
RIABNI,1154589455,340B SETTING,2
TEZSPIRE,1154589455,340B SETTING,2
AVSOLA,1154592137,340B SETTING,2
PROLIA,1154592137,340B SETTING,2
ENBREL,1154598795,340B SETTING,2
PROLIA,1154606903,340B SETTING,2
ARANESP,1154608107,340B SETTING,2
AVSOLA,1154608107,340B SETTING,2
PROLIA,1154608107,340B SETTING,2
EPOGEN,1154612745,340B SETTING,2
NEULASTA,1154612745,340B SETTING,2
PROLIA,1154626448,340B SETTING,2
EPOGEN,1154636066,340B SETTING,2
NEULASTA,1154636066,340B SETTING,2
TEZSPIRE,1154636066,340B SETTING,2
PROLIA,1154644367,340B SETTING,2
NEUPOGEN,1154653947,340B SETTING,2
ARANESP,1154673440,340B SETTING,2
ENBREL,1154673440,340B SETTING,2
KANJINTI,1154673440,340B SETTING,2
MVASI,1154673440,340B SETTING,2
PROLIA,1154673440,340B SETTING,2
TEZSPIRE,1154673440,340B SETTING,2
ARANESP,1154679637,340B SETTING,2
NEULASTA,1154679637,340B SETTING,2
PROLIA,1154679637,340B SETTING,2
TEZSPIRE,1154679637,340B SETTING,2
ARANESP,1154705358,340B SETTING,2
MVASI,1154705358,340B SETTING,2
PROLIA,1154709327,340B SETTING,2
KANJINTI,1154732196,340B SETTING,2
MVASI,1154732196,340B SETTING,2
AVSOLA,1154739332,340B SETTING,2
KANJINTI,1154739332,340B SETTING,2
TEZSPIRE,1154744514,340B SETTING,2
KANJINTI,1154763522,340B SETTING,2
MVASI,1154763522,340B SETTING,2
TEZSPIRE,1154763522,340B SETTING,2
ARANESP,1154764991,340B SETTING,2
ENBREL,1154764991,340B SETTING,2
MVASI,1154764991,340B SETTING,2
NEUPOGEN,1154764991,340B SETTING,2
TEZSPIRE,1154764991,340B SETTING,2
EPOGEN,1154765568,340B SETTING,2
KANJINTI,1154765568,340B SETTING,2
MVASI,1154765568,340B SETTING,2
NEUPOGEN,1154765568,340B SETTING,2
PROLIA,1154769438,340B SETTING,2
EPOGEN,1154777159,340B SETTING,2
MVASI,1154777159,340B SETTING,2
NEULASTA,1154793289,340B SETTING,2
NEUPOGEN,1154793289,340B SETTING,2
MVASI,1154834505,340B SETTING,2
RIABNI,1154834505,340B SETTING,2
TEZSPIRE,1154834505,340B SETTING,2
ARANESP,1154863090,340B SETTING,2
PROLIA,1154863090,340B SETTING,2
AVSOLA,1154864379,340B SETTING,2
PROLIA,1154864379,340B SETTING,2
KANJINTI,1154867265,340B SETTING,2
